day,hour,cost_to_go,T1,T2,H,Occ1,Occ2,price_t,price_previous,vent_counter,low_override_r1,low_override_r2,current_time
0,0,153.13081227524373,21.0,21.0,40.0,32.969097664154,15.4710408718597,4.311188506349689,5.831303587171684,0,0,0,0
0,1,127.26368123714559,22.259381953283082,21.909420817437194,48.71922493648246,32.969097664154,15.4710408718597,4.311188506349689,4.311188506349689,0,0,0,1
0,2,106.1156968811043,23.26274080967607,23.074090213668597,58.35209347337499,34.098941577065816,19.416994739003783,3.524664059340214,4.311188506349689,0,0,0,2
0,3,97.03404299622383,21.40291140877835,24.202374045256608,68.14002304022256,33.61700679934285,20.76037968314361,3.027217961626824,3.524664059340214,0,0,0,3
0,4,78.53868459017642,24.74390597664489,23.69171425928213,78.98910121625781,35.44515142724666,24.827505106282526,3.082559734341235,3.027217961626824,0,0,0,4
0,5,61.996845324170906,21.830969071430875,25.09656296208406,75.23967383725861,32.503181227782214,30.0,3.3083678532011027,3.082559734341235,1,0,0,5
0,6,53.61224303475965,21.8121247643662,20.82223266876653,71.03588126398216,30.24481328432489,29.73411686413934,4.192301144705626,3.3083678532011027,2,0,0,6
0,7,42.67140698802502,19.071525438742267,19.470220944342802,65.80461173374793,24.59216549300006,29.67855933903202,5.470418023367315,4.192301144705626,3,0,0,7
0,8,19.31891405795397,18.113234733651037,18.071076396560866,60.00838268395103,25.69321559175705,25.438845242704595,6.3308398830607695,5.470418023367315,4,0,0,8
0,9,0.0,18.147219780179103,18.01600942985409,69.38258938756617,29.555435016300837,22.523491114894377,7.047661207485221,6.3308398830607695,4,0,0,9
1,0,184.89675009367699,21.0,21.0,40.0,25.7342414983848,16.144992366405123,7.3321530013852945,5.157535487108307,0,0,0,0
1,1,184.89675009367699,19.114684829967697,18.922899847328104,47.53826209566218,25.7342414983848,16.144992366405123,7.3321530013852945,7.3321530013852945,0,0,0,1
1,2,178.3712111763694,18.056890712788018,17.296435778180683,55.19141872958136,22.844535639400757,19.67300121570576,8.648140847410337,7.3321530013852945,0,0,1,2
1,3,154.71743167283444,16.274258206235103,19.35882017291448,64.19587133470586,28.60173119013869,21.42300550499739,7.884593167844987,8.648140847410337,0,1,1,3
1,4,118.141871297589,20.077277281006822,19.1351119237232,72.81074753653974,24.350130853755847,23.510292489765718,6.095926729207571,7.884593167844987,0,1,1,4
1,5,78.78580964057545,20.736491991084847,20.771402594352363,67.9927544775367,34.47682771181968,22.089877515941293,4.919507707126695,6.095926729207571,1,1,1,5
1,6,42.029741020243435,21.928046358657355,21.705737318105893,62.68286142636451,32.21286023602414,21.62106725746368,4.594508577541502,4.919507707126695,2,1,1,6
1,7,7.145734718267046,22.884974069866125,22.649028027449177,58.28654075079517,37.02063365464495,21.88869592552539,4.360500787747049,4.594508577541502,3,0,0,7
1,8,0.0,20.562915947698478,20.340724025148763,53.52519174854169,35.76509059783254,21.116303834092516,3.572867359133523,4.360500787747049,4,0,0,8
1,9,0.0,19.087546013518065,18.827051593074312,65.10577819743516,40.34709562158727,23.989495761154217,3.301405384378153,3.572867359133523,4,0,0,9
2,0,249.1681594714666,21.0,21.0,40.0,27.721293233033787,22.818338600598924,7.647974385457378,7.199748919103557,0,0,0,0
2,1,249.1681594714666,19.154425864660677,19.05636677201198,49.09713373005388,27.721293233033787,22.818338600598924,7.647974385457378,7.647974385457378,0,0,0,1
2,2,244.81688679051155,18.00794909345744,17.4829168738033,58.49182733229344,26.389921148875032,25.80282108578918,8.017705861,7.647974385457378,0,0,1,2
2,3,219.99090160235878,16.34558102474539,19.432752185861805,67.68950366257089,27.307563536933053,23.790638297941637,8.275328396050925,8.017705861,0,1,1,3
2,4,170.1733761368817,20.24984647643889,19.195603990260263,77.22536708732025,29.69078795928531,23.286231067100054,8.302920910912846,8.275328396050925,0,1,1,4
2,5,108.93931660003149,20.693769394857988,20.883893731730588,71.14749467672955,27.937397972883996,21.629977523834345,7.654257442106276,8.302920910912846,1,1,1,5
2,6,59.596264186764614,21.960472310506905,21.74845061595183,65.94872968949066,31.100262650557788,23.35104297589282,6.167881551658359,7.654257442106276,2,1,1,6
2,7,9.667773084788859,22.68056930092298,22.68876893903776,59.46180637519686,25.032606994366216,22.26226348177931,6.241061387746969,6.167881551658359,3,0,0,7
2,8,0.0,20.339455757358323,20.25540024835165,53.25517891327986,26.46592526731451,22.386144388702185,4.8338865423944295,6.241061387746969,4,0,0,8
2,9,0.0,18.68099023581773,18.56595137391509,61.3280115242492,25.930922895586534,18.918147165354213,4.217550966233871,4.8338865423944295,4,0,0,9
3,0,134.46801358460164,21.0,21.0,40.0,32.26903443186937,16.978933102062314,3.304801234021085,4.054780927602364,0,0,0,0
3,1,114.63920618047513,22.24538068863739,21.93957866204125,48.864634156107705,32.26903443186937,16.978933102062314,3.304801234021085,3.304801234021085,0,0,0,1
3,2,87.58241160385337,22.5616743986562,22.420512610182083,43.77483826478002,33.350904657636065,21.70578483498792,3.382099322077719,3.304801234021085,1,0,0,2
