day,hour,cost_to_go,T1,T2,H,Occ1,Occ2,price_t,price_previous,vent_counter,low_override_r1,low_override_r2,current_time
0,0,151.93011442826696,21.0,21.0,40.0,32.969097664154,15.4710408718597,4.311188506349689,5.831303587171684,0,0,0,0
0,1,126.06298339016884,22.259381953283082,21.909420817437194,48.71922493648246,32.969097664154,15.4710408718597,4.311188506349689,4.311188506349689,0,0,0,1
0,2,126.06298339016884,20.26274080967607,20.074090213668597,58.35209347337499,34.098941577065816,19.416994739003783,3.524664059340214,4.311188506349689,0,0,0,2
0,3,116.98132950528837,18.702911408778352,21.50237404525661,68.14002304022256,33.61700679934285,20.76037968314361,3.027217961626824,3.524664059340214,0,0,0,3
0,4,107.73365030226466,22.31390597664489,18.26171425928213,78.98910121625781,35.44515142724666,24.827505106282526,3.082559734341235,3.027217961626824,0,0,0,4
0,5,90.4843789414179,18.05780021906361,22.00956296208406,75.23967383725861,32.503181227782214,30.0,3.3083678532011027,3.082559734341235,1,0,0,5
0,6,69.52287321788977,18.82797410865602,20.63223135734617,71.03588126398216,30.24481328432489,29.73411686413934,4.192301144705626,3.3083678532011027,2,0,0,6
0,7,55.80893018641871,18.062279455176995,18.129657959514287,65.80461173374793,24.59216549300006,29.67855933903202,5.470418023367315,4.192301144705626,3,0,0,7
0,8,19.765341572214957,18.033347525811923,18.0407819807979,60.00838268395103,25.69321559175705,25.438845242704595,6.3308398830607695,5.470418023367315,4,0,0,8
0,9,0.0,18.119641958537954,18.007767855911183,69.38258938756617,29.555435016300837,22.523491114894377,7.047661207485221,6.3308398830607695,4,0,0,9
1,0,178.5680916289138,21.0,21.0,40.0,25.7342414983848,16.144992366405123,7.3321530013852945,5.157535487108307,0,0,0,0
1,1,178.5680916289138,19.114684829967697,18.922899847328104,47.53826209566218,25.7342414983848,16.144992366405123,7.3321530013852945,7.3321530013852945,0,0,0,1
1,2,165.43603375023503,18.018388957005325,18.09886114227851,55.19141872958136,22.844535639400757,19.67300121570576,8.648140847410337,7.3321530013852945,0,0,0,2
1,3,165.43603375023503,16.744162897958994,16.57644672867421,64.19587133470586,28.60173119013869,21.42300550499739,7.884593167844987,8.648140847410337,0,1,1,3
1,4,128.8604733749896,18.548824621979826,18.582342705485456,72.81074753653974,24.350130853755847,23.510292489765718,6.095926729207571,7.884593167844987,0,1,1,4
1,5,89.50441171797603,19.946294662434102,19.68850023346484,67.9927544775367,34.47682771181968,22.089877515941293,4.919507707126695,6.095926729207571,1,1,1,5
1,6,52.74834309764401,21.04124574352962,20.906748212649187,62.68286142636451,32.21286023602414,21.62106725746368,4.594508577541502,4.919507707126695,2,1,1,6
1,7,17.864336795667615,22.13954042205378,21.87725092673552,58.28654075079517,37.02063365464495,21.88869592552539,4.360500787747049,4.594508577541502,3,0,1,7
1,8,0.0,19.87621959292658,22.66193070624726,53.52519174854169,35.76509059783254,21.116303834092516,3.572867359133523,4.360500787747049,4,0,0,8
1,9,0.0,20.274261115745592,19.11139578454073,65.10577819743516,40.34709562158727,23.989495761154217,3.301405384378153,3.572867359133523,4,0,0,9
