day,hour,cost_to_go,T1,T2,H,Occ1,Occ2,price_t,price_previous,vent_counter,low_override_r1,low_override_r2,current_time
0,0,150.2011064501669,21.0,21.0,40.0,32.969097664154,15.4710408718597,4.311188506349689,5.831303587171684,0,0,0,0
0,1,124.33397541206875,22.259381953283082,21.909420817437194,48.71922493648246,32.969097664154,15.4710408718597,4.311188506349689,4.311188506349689,0,0,0,1
0,2,113.75998323404811,20.26274080967607,23.074090213668597,58.35209347337499,34.098941577065816,19.416994739003783,3.524664059340214,4.311188506349689,0,0,0,2
0,3,104.67832934916764,20.502911408778353,22.402374045256607,68.14002304022256,33.61700679934285,20.76037968314361,3.027217961626824,3.524664059340214,0,0,0,3
0,4,86.18297094312022,23.39390597664489,22.611714259282127,78.98910121625781,35.44515142724666,24.827505106282526,3.082559734341235,3.027217961626824,0,0,0,4
0,5,69.64113167711471,20.777969071430874,23.96256296208406,75.23967383725861,32.503181227782214,30.0,3.3083678532011027,3.082559734341235,1,0,0,5
0,6,48.67962595358658,23.815824764366198,19.85023266876653,71.03588126398216,30.24481328432489,29.73411686413934,4.192301144705626,3.3083678532011027,2,0,0,6
0,7,37.73878990685195,19.089435438742264,20.380840944342804,65.80461173374793,24.59216549300006,29.67855933903202,5.470418023367315,4.192301144705626,3,0,0,7
0,8,20.331313405401513,18.03275622421119,18.048175392420656,60.00838268395103,25.69321559175705,25.438845242704595,6.3308398830607695,5.470418023367315,4,0,0,8
0,9,0.0,18.19110870032602,18.02272934690732,69.38258938756617,29.555435016300837,22.523491114894377,7.047661207485221,6.3308398830607695,4,0,0,9
1,0,177.7498437103443,21.0,21.0,40.0,25.7342414983848,16.144992366405123,7.3321530013852945,5.157535487108307,0,0,0,0
1,1,177.7498437103443,19.114684829967697,18.922899847328104,47.53826209566218,25.7342414983848,16.144992366405123,7.3321530013852945,7.3321530013852945,0,0,0,1
1,2,164.72533885560452,18.00919498064146,18.095618570043467,55.19141872958136,22.844535639400757,19.67300121570576,8.648140847410337,7.3321530013852945,0,0,0,2
1,3,141.66010977620363,18.172034623802777,18.062736479113408,64.19587133470586,28.60173119013869,21.42300550499739,7.884593167844987,8.648140847410337,0,0,0,3
1,4,127.62277375697532,17.98865848969641,18.067994445759734,72.81074753653974,24.350130853755847,23.510292489765718,6.095926729207571,7.884593167844987,0,1,0,4
1,5,94.03709472221858,19.46963586691364,18.025136714024335,67.9927544775367,34.47682771181968,22.089877515941293,4.919507707126695,6.095926729207571,1,1,0,5
1,6,66.984975021024,19.900229993209177,18.009668397358208,62.68286142636451,32.21286023602414,21.62106725746368,4.594508577541502,4.919507707126695,2,1,0,6
1,7,41.955855119800944,20.058987807783062,18.063482072623987,58.28654075079517,37.02063365464495,21.88869592552539,4.360500787747049,4.594508577541502,3,1,0,7
1,8,21.414211887185203,19.963792496178446,18.018812402687065,53.52519174854169,35.76509059783254,21.116303834092516,3.572867359133523,4.360500787747049,4,1,0,8
