day,hour,cost_to_go,T1,T2,H,Occ1,Occ2,price_t,price_previous,vent_counter,low_override_r1,low_override_r2,current_time
0,0,78.67449022288721,21.0,21.0,40.0,32.969097664154,15.4710408718597,3.48812593193225,0.0,0,0,0,0
0,1,78.67449022288721,19.259381953283082,18.909420817437194,48.71922493648246,32.969097664154,15.4710408718597,3.48812593193225,3.48812593193225,0,0,0,1
0,2,65.25098792421029,17.999999999999996,17.999999999999996,58.35209347337499,34.098941577065816,19.416994739003783,2.237250383112821,3.48812593193225,0,1,1,2
0,3,58.59634028017855,17.99999881149049,16.522502495350384,68.14002304022256,33.61700679934285,20.76037968314361,1.1091079406719566,2.237250383112821,0,1,1,3
0,4,54.36030125885877,18.415109267514794,18.646005235937544,63.98910121625781,35.44515142724666,24.827505106282526,0.5295048776649726,1.1091079406719566,2,1,1,4
0,5,49.9762813783249,19.904904644685097,19.785572229602625,60.23967383725861,32.503181227782214,30.0,0.5480024850667341,0.5295048776649726,1,1,1,5
0,6,47.710311103898604,21.047710996853603,21.073296792974634,56.03588126398216,30.24481328432489,29.73411686413934,0.2832462843032866,0.5480024850667341,0,1,1,6
0,7,39.575433834301194,20.016567292104583,22.086891921097674,50.80461173374793,24.59216549300006,29.67855933903202,1.016859658699676,0.2832462843032866,2,1,0,7
0,8,30.868989220267075,19.863674750437607,19.237489954758626,60.00838268395103,25.69321559175705,25.438845242704595,1.7412889228068242,1.016859658699676,1,1,0,8
0,9,17.9338137588799,17.99999999999999,18.047216560675555,69.38258938756617,29.555435016300837,22.523491114894377,2.587035092277435,1.7412889228068242,0,1,0,9
1,0,119.14816569159647,21.0,21.0,40.0,25.7342414983848,16.144992366405123,3.0877237926443666,0.0,0,0,0,0
1,1,112.97271810630774,18.414684829967698,18.222899847328105,32.53826209566218,25.7342414983848,16.144992366405123,3.0877237926443666,3.0877237926443666,2,0,0,1
1,2,97.46855911420951,18.972330971862704,18.966435778180685,25.191418729581358,22.844535639400757,19.67300121570576,1.9380198740122785,3.0877237926443666,1,0,0,2
1,3,85.78262351360084,19.85089028395751,19.709084328359292,19.195871334705856,28.60173119013869,21.42300550499739,1.4607419500760848,1.9380198740122785,0,0,0,3
1,4,72.34719833586651,20.66042539759043,20.686170416990095,12.810747536539736,24.350130853755847,23.510292489765718,1.679428147216791,1.4607419500760848,2,0,0,4
1,5,51.03402744567379,22.542071522020066,22.286609012282593,22.992754477536714,34.47682771181968,22.089877515941293,2.66414636127409,1.679428147216791,1,0,0,5
1,6,37.44722625138694,23.16315787168455,20.943646962046092,32.682861426364525,32.21286023602414,21.62106725746368,3.326581122230468,2.66414636127409,0,0,0,6
1,7,37.44722625138694,20.498253310138402,20.86146782844755,43.28654075079518,37.02063365464495,21.88869592552539,4.319931073264391,3.326581122230468,0,0,0,7
1,8,37.44722625138694,19.474363600379185,19.072423509611642,53.525191748541694,35.76509059783254,21.116303834092516,5.473906504024445,4.319931073264391,0,0,0,8
1,9,36.227590787791314,18.000000000000004,18.000000000000004,65.10577819743516,40.34709562158727,23.989495761154217,5.904224431669166,5.473906504024445,0,0,0,9
2,0,73.44470028087662,21.0,21.0,40.0,27.721293233033787,22.818338600598924,2.160487259115344,0.0,0,0,0,0
2,1,73.44470028087662,19.154425864660677,19.05636677201198,49.09713373005388,27.721293233033787,22.818338600598924,2.160487259115344,2.160487259115344,0,0,0,1
2,2,69.16191181241942,20.465241147270408,20.482916873803298,58.49182733229344,26.389921148875032,25.80282108578918,0.7137980780762005,2.160487259115344,0,0,0,2
2,3,69.16191181241942,18.882768640889278,18.807127418149584,67.68950366257089,27.307563536933053,23.790638297941637,1.127224405034616,0.7137980780762005,0,0,0,3
2,4,64.5409921023142,20.167604177990906,19.747109481387604,77.22536708732025,29.69078795928531,23.286231067100054,0.9730594269361756,1.127224405034616,0,0,0,4
2,5,57.966501306176646,18.0,17.999999999999996,71.14749467672955,27.937397972883996,21.629977523834345,1.3148981592275122,0.9730594269361756,2,0,1,5
2,6,50.60383398239201,18.0,18.0,65.94872968949066,31.100262650557788,23.35104297589282,1.119287504319607,1.3148981592275122,1,0,1,6
2,7,45.52848757478131,19.24335723819981,19.18795036794807,59.46180637519686,25.032606994366216,22.26226348177931,0.6344183009513386,1.119287504319607,0,0,1,7
2,8,38.20650454545268,19.83844185512227,19.370923473106785,53.25517891327986,26.46592526731451,22.386144388702185,0.9595502087439296,0.6344183009513386,2,0,1,8
2,9,25.582706424679927,18.0,17.999999999999996,61.3280115242492,25.930922895586534,18.918147165354213,2.5247596241545507,0.9595502087439296,1,0,1,9
3,0,117.04456225926658,21.0,21.0,40.0,32.26903443186937,16.978933102062314,3.585774298766909,0.0,0,0,0,0
3,1,117.04456225926658,19.24538068863739,18.93957866204125,48.864634156107705,32.26903443186937,16.978933102062314,3.585774298766909,3.585774298766909,0,0,0,1
3,2,96.34578385521395,16.861674398656202,16.720512610182084,43.77483826478002,33.350904657636065,21.70578483498792,2.587347300506578,3.585774298766909,2,1,1,2
3,3,78.75723729924015,17.91056343616002,17.84787910299573,38.85379811521634,30.62293243831953,25.37128895299335,2.1985683194967263,2.587347300506578,1,1,1,3
3,4,62.40610813672607,19.151041031086514,19.024672917762537,34.72314731807147,33.82197200642916,26.56330134276599,2.043891145314259,2.1985683194967263,0,1,1,4
3,5,48.65641437071979,20.41812566508969,20.340731592293157,31.560887879215024,35.765225339686424,30.0,1.7187117207507852,2.043891145314259,2,1,1,5
3,6,29.623165095131757,22.270549098553825,22.21229260659095,42.359719440716944,32.03362218255116,27.959886492459493,2.379156159448504,1.7187117207507852,1,0,0,6
3,7,23.558287274125444,20.88281642475455,20.776273530587552,52.611819457498456,31.57855164606743,25.377559558274285,3.032438910503157,2.379156159448504,0,0,0,7
3,8,23.558287274125444,19.532700043908093,19.386353511516024,63.77598104841978,35.46929499083572,26.55382495872718,3.450322844313641,3.032438910503157,0,0,0,8
3,9,23.54192795665763,18.037512978059645,18.000000000000004,74.4960634801526,31.929797814504514,27.62621569512222,3.5145769360620824,3.450322844313641,0,0,0,9
4,0,223.09369054895646,21.0,21.0,40.0,31.365327650566044,22.007154082152155,6.196280805323791,0.0,0,0,0,0
4,1,223.09369054895646,19.22730655301132,19.040143081643045,49.607046711889275,31.365327650566044,22.007154082152155,6.196280805323791,6.196280805323791,0,0,0,1
4,2,199.8298098953031,17.999999999999996,18.0,59.675716691222405,31.633591567781178,24.30346387295844,6.631269941074765,6.196280805323791,0,1,0,2
4,3,164.0296530124725,18.0,17.999999999999996,71.42871682747575,36.35146392844239,28.94298127296512,5.966692813805103,6.631269941074765,0,1,1,3
4,4,120.45638710481802,17.999999999999996,18.0,68.99888856706754,41.51534535158693,28.31894209058969,5.446658238456807,5.966692813805103,2,1,1,4
4,5,85.24152562429836,18.0,18.0,65.75638970120758,35.319450745222504,30.0,4.401857685064957,5.446658238456807,1,1,1,5
4,6,63.2703046158697,18.0,18.0,61.67321923477422,37.37420676699273,23.27484619726643,2.746402626053583,4.401857685064957,0,1,1,6
4,7,44.15377467529146,18.0,18.000000000000004,58.21242852263234,39.33264963313126,24.77406863274712,2.3895662425722803,2.746402626053583,2,1,1,7
4,8,26.685201254873775,18.000000000000004,18.000000000000004,55.305120407243436,38.29068417179338,28.890937409379404,2.1835716775522105,2.3895662425722803,1,1,1,8
4,9,8.967596129614668,18.0,18.000000000000004,66.76434399424842,35.002111755189766,28.660241505949053,2.214700640657388,2.1835716775522105,0,1,1,9
5,0,370.6639256419467,21.0,21.0,40.0,32.81367886473842,16.657447977782923,7.626198917282052,0.0,0,0,0,0
5,1,370.6639256419467,19.25627357729477,18.93314895955566,48.90480283165384,32.81367886473842,16.657447977782923,7.626198917282052,7.626198917282052,0,0,0,1
5,2,342.22382782731916,17.999999999999996,18.0,58.18749294771116,31.606218228676816,19.96428241608611,7.878775016079938,7.626198917282052,0,1,0,2
5,3,296.813228923539,18.0,17.999999999999996,68.04928940948483,33.86182316647451,20.925934954490288,7.568433150630026,7.878775016079938,0,1,1,3
